Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,20250225_Lipids_Blank_pos_03,20250225_Lipids_Blank_pos_04,20250225_Lipids_LC_pos_01,20250225_Lipids_LC_pos_02,20250225_Lipids_LC_pos_03,20250225_Lipids_LC_pos_04,20250225_Lipids_LC_pos_05,20250225_Lipids_LC_pos_06,20250225_Lipids_LC_pos_07,20250225_Lipids_LC_pos_08,20250225_Lipids_LC_pos_09,20250225_Lipids_LC_pos_10,20250225_Lipids_LC_pos_11,20250225_Lipids_LC_pos_12,20250225_Lipids_LC_pos_13,20250225_Lipids_LC_pos_14
10546,12.332,688.56451,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10546,0,0,null,null,null,null,null,null,null,7.7,20250225_Lipids_LC_pos_06,688.56451:380016 689.56918:104390 690.57385:0,null,0,0,0,0,0,0,0,1839228,671569,1894020,0,0,0,73212,232476,408954
10547,12.769,688.58734,Unknown,[M+H]+,null,0.38,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10547,0,0,null,null,null,null,null,null,null,24.13,20250225_Lipids_LC_pos_13,688.58765:542072 689.59231:223902 690.59698:0,76.11505:4191 134.62724:4142 145.14743:3467 158.67101:3707 163.39900:4099 241.62030:4135 249.78143:4147 285.35770:4450 319.84265:4057 615.71826:4484 659.00708:4666,3863,0,0,3292,0,0,0,3893398,2874296,5511406,0,0,0,1316823,3687108,2276691
10548,14.209,688.58734,Unknown,[M+H]+,null,0.56,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10548,0,0,null,null,null,null,null,null,null,1262.45,20250225_Lipids_LC_pos_08,688.58734:60530216 689.59201:29689416 690.59668:6892918,67.48499:19915 81.62268:23945 96.37096:20439 232.09103:21918 264.26721:50983 340.29330:57809 349.38327:25318 436.30518:23325,0,0,73015,9989,3376060,1466250,314851,401031876,264965875,539799491,57176,7942,100472,149876453,321822848,265390002
10549,11.358,688.58777,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10549,0,0,null,null,null,null,null,null,null,3.73,20250225_Lipids_LC_pos_06,688.58777:146474 689.59244:0 690.59710:0,null,0,0,0,0,0,0,0,1361956,402861,1412197,0,0,0,412582,1037788,522209
10550,14.657,688.58801,Unknown,[M+H]+,null,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10550,0,0,null,null,null,null,null,null,null,185.25,20250225_Lipids_LC_pos_08,688.58801:9674817 689.59268:3360192 690.59735:624722,79.65633:3723 85.25014:3866 96.92161:7648 122.92422:4510 341.30231:7133 391.32388:4127 398.66876:4846 400.54019:3840,3352,0,0,0,562203,257024,11659,45884265,40272339,78083436,0,0,5225,19695645,60536139,40821421
10551,13.564,688.60834,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10551,0,0,null,null,null,null,null,null,null,14.72,20250225_Lipids_LC_pos_11,688.60834:41500 689.61301:26599 690.61767:0,null,40465,6481,8773,53388,0,0,0,0,0,0,90478,114578,177365,0,0,0
10552,12.404,688.6239,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10552,0,0,null,null,null,null,null,null,null,7.34,20250225_Lipids_LC_pos_12,688.62390:29080 689.62857:0 690.63324:0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,67215,0,40641
10553,9.087,688.70459,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10553,0,0,null,null,null,null,null,null,null,12737.63,20250225_Lipids_LC_pos_09,688.70459:20150 689.70926:0 690.71393:0,null,0,0,0,0,0,0,0,0,0,0,141818,37279,181191,0,0,0
10554,0.996,688.74353,Unknown,[M+H]+,null,0.44,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10554,0,0,null,null,null,null,null,null,null,26651.06,20250225_Lipids_LC_pos_06,688.74353:31536 689.74820:0 690.75287:0,null,9474,0,0,8732,213632,197029,199582,527116,251756,245653,0,0,0,0,16065,88217
10555,9.078,688.95483,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10555,0,0,null,null,null,null,null,null,null,13497.06,20250225_Lipids_LC_pos_09,688.95483:18680 689.95950:0 690.96417:0,null,0,0,0,0,0,0,0,0,0,0,173167,4654,118578,0,0,0
10556,8.674,688.97021,Unknown,[M+2H]2+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10556,0,0,null,null,null,null,null,null,null,37990.69,20250225_Lipids_LC_pos_11,688.97021:60018 689.97488:8682 690.97955:0,null,0,0,0,0,0,0,0,0,0,0,0,0,291414,51714,0,0
10557,1.3,689.09247,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10557,0,0,null,null,null,null,null,null,null,30229.63,20250225_Lipids_LC_pos_12,689.09247:33714 690.09714:0 691.10180:0,null,0,0,0,18726,0,0,0,19046,14329,31104,0,0,0,211392,116863,126234
10558,1.766,689.16858,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10558,0,0,null,null,null,null,null,null,null,31269.9,20250225_Lipids_LC_pos_11,689.16858:52037 690.17325:19999 691.17791:65082,null,0,0,0,0,89423,227680,13423,0,0,0,240556,378673,293702,0,0,0
10559,8.674,689.22095,Unknown,[M+2H]2+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10559,0,0,null,null,null,null,null,null,null,49787.31,20250225_Lipids_LC_pos_11,689.22095:55882 690.22562:0 691.23028:0,null,0,0,0,0,0,0,0,0,0,0,0,0,420579,54221,0,0
10560,1.407,689.35083,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10560,0,0,null,null,null,null,null,null,null,1998.8,20250225_Lipids_LC_pos_11,689.35083:2858376 690.35550:768011 691.36017:331082,72.48832:3693 89.05931:5071 133.08537:4906 144.27113:3483 201.02443:3568 229.91159:4527 282.81473:4772 325.56830:4419 339.07333:4035 363.38101:3895 482.29892:4555 689.34814:21471,0,0,0,0,0,3496858,90757,36599,0,9638,9512560,2184687,20092737,88956,0,53278
10561,1.259,689.35132,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10561,0,0,null,null,null,null,null,null,null,1981.93,20250225_Lipids_LC_pos_11,689.35132:4200297 690.35599:1316535 691.36065:0,74.48426:3571 78.10502:4331 90.83498:3547 121.59032:4190 165.98183:3658 167.77768:4205 188.36436:3847 208.14146:3872 328.55472:4115 369.44205:3915 439.06180:4080 689.35046:12507,0,0,0,0,0,3496858,160085,36658,0,51454,15679363,2770513,24747776,71356,0,31196
10562,7.378,689.42377,Unknown,[M+H]+,null,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10562,0,0,null,null,null,null,null,null,null,14.25,20250225_Lipids_LC_pos_13,689.42377:59184 690.42843:41956 691.43310:7028,null,0,0,2741,463121,229693,497328,86146,193127,158902,278330,314122,202094,266271,381193,497095,297550
10563,14.486,689.42877,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10563,0,0,null,null,null,null,null,null,null,30.85,20250225_Lipids_LC_pos_13,689.42877:169649 690.43344:105672 691.43811:0,null,0,0,0,83042,0,0,0,0,0,0,17745,6001,242038,145979,1066733,1849599
10564,14.318,689.42908,Unknown,[M+H]+,null,0.63,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10564,0,0,null,null,null,null,null,null,null,44.1,20250225_Lipids_LC_pos_11,689.42908:416905 690.43374:167075 691.43841:0,82.57635:4087 93.62493:4124 96.92127:57444 127.68446:4816 128.76912:4573 163.99147:3873 180.54425:4095,0,0,0,179,608077,1056774,159624,545992,540244,1068464,976767,169811,3021378,510198,699476,627916
10565,14.817,689.49078,Unknown,[M+H]+,null,0.44,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10565,0,0,null,null,null,null,null,null,null,302.86,20250225_Lipids_LC_pos_13,689.49078:2798754 690.49545:1334330 691.50012:198467,72.08054:7970 73.27502:4328 154.55873:3779 167.92612:3668 171.56140:4027 198.47258:3746 219.09634:4092 262.25143:11130 479.44836:4086 532.69727:4146,5759,8039,10282,4234,121898,17964,0,9129383,14066154,9223827,2984,3433,4210,8137390,22660418,11090053
10566,12.945,689.49121,Unknown,[M+H]+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10566,0,0,null,null,null,null,null,null,null,42.77,20250225_Lipids_LC_pos_12,689.49121:355217 690.49588:93684 691.50055:130500,null,4239,0,0,0,0,0,17648,488063,516012,845957,0,0,0,2409170,2257249,1941853
10567,4.417,689.49329,Unknown,[M+2H]2+,null,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10567,0,0,null,null,null,null,null,null,null,5.55,20250225_Lipids_LC_pos_07,689.49329:22548 690.49795:7083 691.50262:0,null,2295,2748,6498,70596,160345,154908,15029,61213,311876,228628,49610,6685,13503,54626,109620,23186
10568,6.471,689.49689,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10568,0,0,null,null,null,null,null,null,null,5.65,20250225_Lipids_LC_pos_13,689.49689:47663 690.50155:27599 691.50622:0,null,4663,5964,13834,2777,7724,3023,2483,0,0,0,4937,8925,8831,174450,532128,53112
10569,13.715,689.51221,Unknown,[M+H]+,null,0.38,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10569,0,0,null,null,null,null,null,null,null,107.61,20250225_Lipids_LC_pos_13,689.51208:873595 690.51675:458112 691.52142:90546,69.08775:3316 81.29978:3992 92.22826:3897 146.14938:3679 286.83804:4275 326.66879:3993 342.65964:3869 351.23181:5833 689.51221:26991,0,0,0,0,0,0,0,9437278,8096380,12828708,0,0,0,3386617,9931118,6995143
10570,14.281,689.51312,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10570,0,0,null,null,null,null,null,null,null,5,20250225_Lipids_LC_pos_11,689.51312:22718 690.51779:12899 691.52246:0,null,0,0,0,0,11494,31795,0,0,7676,0,43688,3712,227474,0,6718,0
10571,12.379,689.5235,Unknown,[M+H]+,null,0.38,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10571,0,0,null,null,null,null,null,null,null,1172.52,20250225_Lipids_LC_pos_04,689.52350:8821279 690.52817:3912292 691.53283:615064,85.52611:4647 87.32607:3815 88.92775:3775 109.13211:4028 153.04256:23374 166.85455:4289 371.76978:3725 689.51990:13219,0,0,0,0,60093753,64407763,15634849,14158,0,29485,3316677,1274402,6266898,0,0,0
10572,7.938,689.52386,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10572,0,0,null,null,null,null,null,null,null,2.88,20250225_Lipids_LC_pos_06,689.52386:61441 690.52853:24635 691.53320:0,null,0,0,0,0,3784,0,0,459557,0,508993,0,0,0,177997,10826,157509
10573,2.305,689.52435,Unknown,[M+H]+,null,0.63,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10538,1,0,null,null,null,null,null,null,null,24.68,20250225_Lipids_LC_pos_04,689.52435:212461 690.52902:0 691.53369:0,null,0,0,143435,1323377,488488,959426,148929,927843,695871,1560002,781695,440140,699631,1072511,2214680,918196
10574,10.796,689.55927,Unknown,[M+H]+,null,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10574,0,0,null,null,null,null,null,null,null,13183.04,20250225_Lipids_LC_pos_08,689.55927:115039400 690.56393:48178136 691.56860:9859189,67.90147:42378 75.22231:34776 86.09136:30177 86.09605:458828 104.10654:241707 111.88682:33178 124.99951:337829 173.53821:126889 184.07327:49432468 186.43359:36719 209.32478:35695 250.25348:35599 488.48352:41396 548.47821:139339,0,0,0,0,1677250,425988,44120,877198619,68003125,962416909,3775,0,0,175823145,17836910,126477538
10575,10.522,689.5603,Unknown,[M+H]+,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10575,0,0,null,null,null,null,null,null,null,15.6,20250225_Lipids_LC_pos_12,689.56030:180695 690.56497:107108 691.56964:23753,68.73058:4355 87.13955:3926 90.11329:4308 127.59372:3875 137.47806:3862 184.07350:178730 205.21904:3803 218.70645:4566 310.13791:3902 552.12372:4019,0,0,0,0,0,0,0,6035909,367479,7924177,0,0,0,1549121,226647,1333640
10576,1.921,689.95813,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10576,0,0,null,null,null,null,null,null,null,13137.81,20250225_Lipids_LC_pos_13,689.95813:14697 690.96280:0 691.96747:0,null,0,0,0,3057,0,0,0,0,5439,14279,0,0,0,15028,68439,5539
10577,2.801,690.10907,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10577,0,0,null,null,null,null,null,null,null,39804.71,20250225_Lipids_LC_pos_03,690.10907:61541 691.11374:14565 692.11841:0,null,0,0,0,0,404957,493591,136085,173827,345021,263400,0,0,0,0,0,0
10578,3.22,690.19556,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10578,0,0,null,null,null,null,null,null,null,125403,20250225_Lipids_LC_pos_11,690.19556:209085 691.20022:84544 692.20489:0,91.05376:21638 99.68387:3858 104.22179:3658 111.47883:3891 125.94675:4042 152.98203:9896 173.51836:4925 173.78162:3996 272.05560:25584 561.45850:4833,0,0,0,0,0,0,0,0,0,0,1993613,173710,2095714,0,0,0
10579,7.944,690.29791,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10579,0,0,null,null,null,null,null,null,null,13818.06,20250225_Lipids_LC_pos_02,690.29791:14338 691.30258:7368 692.30725:0,null,0,0,0,94105,0,0,0,0,0,0,0,0,0,0,0,0
10580,10.5,690.42737,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10580,0,0,null,null,null,null,null,null,null,4.61,20250225_Lipids_LC_pos_08,690.42737:121170 691.43204:0 692.43670:0,null,164994,154760,193626,186151,189709,140017,236651,161602,207786,238715,141251,96771,333101,226151,59866,88674
10581,6.378,690.42737,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10581,0,0,null,null,null,null,null,null,null,3.3,20250225_Lipids_LC_pos_08,690.42737:72012 691.43204:0 692.43670:0,null,191416,235795,70961,197450,76299,190855,211967,247489,237541,268776,128335,176719,208439,126904,145691,176726
10582,6.611,690.42761,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10582,0,0,null,null,null,null,null,null,null,1.32,20250225_Lipids_LC_pos_08,690.42761:38501 691.43228:0 692.43695:0,null,203068,224452,197993,210553,190546,122213,254122,215759,192341,222625,171544,131482,113056,99180,214004,179656
10583,10.195,690.42786,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10583,0,0,null,null,null,null,null,null,null,2.97,20250225_Lipids_LC_pos_12,690.42786:45524 691.43252:0 692.43719:0,null,259102,205170,141263,175103,96200,193261,99062,0,95089,72593,174362,183748,242931,300839,112018,244474
10584,13.219,690.42804,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10584,0,0,null,null,null,null,null,null,null,5.28,20250225_Lipids_LC_pos_02,690.42804:27878 691.43271:0 692.43738:41468,null,77574,167892,262439,206848,0,0,126683,0,0,0,99679,162951,98929,0,0,0
10585,14.559,690.42828,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10585,0,0,null,null,null,null,null,null,null,3.93,20250225_Lipids_LC_pos_09,690.42828:66696 691.43295:0 692.43762:0,null,266435,183786,176292,217209,143933,921946,85473,0,0,0,149463,97008,279722,154875,298381,171546
10586,2.36,690.45715,Unknown,[M+H]+,null,0.56,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10586,0,0,null,null,null,null,null,null,null,15.58,20250225_Lipids_LC_pos_02,690.45837:140463 691.46304:52113 692.46771:19189,82.23325:4044 112.89529:5461 157.40126:4492 159.62047:4321 221.11772:6028 259.16898:36993 376.09601:4317 543.29700:5916 633.11914:4111,9958,18973,1047585,1887409,303472,1629640,128881,371257,450953,488355,1088576,440742,375542,1069146,1173335,1120236
10587,2.207,690.45856,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10587,0,0,null,null,null,null,null,null,null,19.1,20250225_Lipids_LC_pos_11,690.45856:57978 691.46322:23923 692.46789:9367,null,5640,8336,830923,940762,328531,120904,36402,336109,372682,334644,455328,262451,427350,537780,694935,478007
10588,4.834,690.49219,Unknown,[M+H]+,null,0.31,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10588,0,0,null,null,null,null,null,null,null,7.79,20250225_Lipids_LC_pos_02,690.49219:43818 691.49686:11885 692.50152:0,null,0,8196,0,492911,131527,335567,15752,93037,79966,173143,325771,222748,152778,259645,515743,327272
10589,12.637,690.50189,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10589,0,0,null,null,null,null,null,null,null,7.73,20250225_Lipids_LC_pos_02,690.50189:26780 691.50656:8668 692.51123:166649,null,0,0,34986,127520,3819196,3220646,629859,2151552,1792663,5371707,71938,17201,65942,157539,569300,156704
10590,10.206,690.50665,Unknown,[M+H]+,null,0.13,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10590,0,0,null,null,null,null,null,null,null,55.32,20250225_Lipids_LC_pos_08,690.50665:832143 691.51132:458752 692.51599:641024,69.72767:3409 71.02436:3585 72.15563:3643 75.79444:3497 77.51170:3854 99.04373:4809 148.62541:5963 155.00961:4709 165.53497:4185 170.03546:4435 184.07368:3935 237.22224:4340 329.58383:4180 363.56171:4389 416.08524:4534 506.85855:4801 549.48804:15394 575.50269:10776 577.32751:4160,12698,25821,14271,10269,184299,824023,97577,2179861,5418222,6766458,11198,21550,15930,61890,70288,6233
10591,10.429,690.50702,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10591,0,0,null,null,null,null,null,null,null,26.66,20250225_Lipids_LC_pos_06,690.50702:251097 691.51169:93550 692.51635:129275,null,15634,15622,9616,26746,420230,947958,185130,2534307,5281289,7370461,32513,21445,15281,128433,131111,76272
10592,12.362,690.50702,Unknown,[M+H]+,null,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10592,0,0,null,null,null,null,null,null,null,2665.87,20250225_Lipids_LC_pos_08,690.50702:87378000 691.51169:36468280 692.51635:7784370,67.05387:81266 69.06945:69355 71.08504:79558 71.08907:19541 81.06944:229078 83.08504:196688 85.10085:59942 88.74786:20824 93.06935:20007 95.08506:359954 97.10072:170091 107.08514:25402 109.10065:275986 111.11643:85277 121.10081:178423 123.11634:255593 125.13200:76471 135.11630:249475 136.61890:18927 137.13202:167045 145.58281:23327 149.13237:94402 151.14850:49866 163.14771:44964 165.16335:48792 170.68608:18095 177.16269:28671 184.07297:369940 189.67104:20338 219.21031:253796 221.22598:72098 237.22086:624799 239.23662:352577 280.26312:454729 282.27924:118541 293.24512:37441 311.25775:320012 313.27328:267241 393.24139:27881 407.31042:23832 436.28189:34912 454.29257:31743 534.36841:20551 549.48761:8771586,6775,8578,12879,25457,71947497,48112116,16346905,356943803,390172435,771193137,2777241,960697,6062545,21157288,28308089,16767950
10593,12.127,690.50708,Unknown,[M+H]+,null,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10593,0,0,null,null,null,null,null,null,null,12531.96,20250225_Lipids_LC_pos_08,690.50708:306526880 691.51175:124421552 692.51642:29119602,67.05404:219795 69.06969:214904 71.08549:192222 78.03660:53756 81.06966:682351 83.08533:447516 85.10096:207555 95.08533:1049872 97.10101:491877 107.08520:82667 109.10098:735522 111.11660:358499 121.10098:377136 123.11668:695409 125.13238:182341 135.11684:523987 137.13232:490024 149.13231:269010 151.14777:153628 153.12749:121185 155.01106:57697 163.14842:106897 165.16385:115016 184.07352:205303 211.20622:169924 219.21083:490915 221.22670:211805 222.48648:50175 237.22139:2273601 239.23708:891804 254.24742:148799 265.25275:330899 280.26398:1081771 282.27936:364510 285.24158:66094 293.24805:142683 311.25873:885176 313.27374:641651 339.28937:152148 393.24121:111294 417.13971:59108 549.48798:28755302,2498,6295,8837,4216,2471425846,2493941753,725352908,1654376317,2108357404,3063761036,85857234,25040864,127872149,175465598,262298925,116753306
10594,10.298,690.50714,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10594,0,0,null,null,null,null,null,null,null,24.59,20250225_Lipids_LC_pos_07,690.50714:536739 691.51181:203382 692.51648:365043,155.01019:6010 226.18813:4410 237.22293:4090 353.81833:4179 450.89511:4558 549.48688:23307 575.50555:21246,12180,6221,4992,11286,2125015,824023,1042643,1010847,5418222,3252415,11198,21445,15930,61890,348957,126080
